ano;sigla_uf;rede;diretoria;id_municipio;prop_aprovados_anos_inciais_ef;prop_reprovados_anos_iniciais_ef;prop_abandono_anos_iniciais_ef;prop_aprovados_anos_finais_ef;prop_reprovados_anos_finais_ef;prop_abandono_anos_finais_ef;prop_aprovados_em;prop_reprovados_em;prop_abandono_em
2012;SP;estadual;;3531902;0;0;0;8656;896;448;7274;1396;133
2012;SP;estadual;;3532009;0;0;0;9135;732;133;695;1941;1109
2012;SP;estadual;;3532108;0;0;0;9522;217;261;953;201;268
2012;SP;estadual;;3532306;0;0;0;9674;19;136;8017;1061;922
2012;SP;estadual;;3532405;9839;8;8;9228;50;272;8193;1485;322
2012;SP;estadual;;3532504;0;0;0;1000;0;0;9872;128;0
2012;SP;estadual;;3532603;1000;0;0;9541;321;138;880;533;667
2012;SP;estadual;;3532702;0;0;0;9819;181;0;9774;226;0
2012;SP;estadual;;3532801;0;0;0;8102;146;438;717;1557;1274
2012;SP;estadual;;3533007;0;0;0;9503;411;86;8233;1234;534
2012;SP;estadual;;3533106;0;0;0;9653;208;139;8889;494;617
2012;SP;estadual;;3533304;0;0;0;9781;219;0;9313;687;0
2012;SP;estadual;;3533403;0;0;0;9566;316;118;8534;843;623
2012;SP;estadual;;3533502;0;0;0;9188;736;76;8226;114;634
2012;SP;estadual;;3533700;0;0;0;9686;157;157;7972;559;1469
2012;SP;estadual;;3533809;0;0;0;8913;978;109;7778;1453;769
2012;SP;estadual;;3533908;0;0;0;9896;73;3;9657;172;172
2012;SP;estadual;;3534005;0;0;0;954;307;153;8846;1154;0
2012;SP;estadual;;3534104;9364;578;58;9486;363;151;895;822;228
2012;SP;estadual;;3534401;1000;0;0;9317;536;147;8274;1348;378
2012;SP;estadual;;3534609;0;0;0;9618;307;75;8917;756;327
2012;SP;estadual;;3534708;9853;107;4;9465;266;269;8291;815;895
2012;SP;estadual;;3534906;0;0;0;9174;70;126;8459;997;544
2012;SP;estadual;;3535101;0;0;0;9838;162;0;9196;357;446
2012;SP;estadual;;3535200;0;0;0;9852;148;0;986;14;0
2012;SP;estadual;;3535309;0;0;0;9047;697;256;828;1312;408
2012;SP;estadual;;3535408;0;0;0;9093;704;203;8602;753;645
2012;SP;estadual;;3535507;0;0;0;9789;19;21;8486;643;871
2012;SP;estadual;;3535606;0;0;0;8899;833;269;7668;1851;481
2012;SP;estadual;;3535903;0;0;0;9612;388;0;9181;819;0
2012;SP;estadual;;3536000;0;0;0;9736;176;88;8708;431;861
2012;SP;estadual;;3536208;1000;0;0;9778;79;143;9192;287;521
2012;SP;estadual;;3536307;0;0;0;8849;293;858;8524;252;1223
2012;SP;estadual;;3536406;0;0;0;9337;382;281;8127;1003;87
2012;SP;estadual;;3536505;0;0;0;9606;25;144;8596;814;59
2012;SP;estadual;;3536604;0;0;0;9959;2;2;9809;191;0
2012;SP;estadual;;3536703;0;0;0;9236;509;255;8453;911;635
2012;SP;estadual;;3536901;0;0;0;9935;65;0;8947;658;395
2012;SP;estadual;;3537008;9194;753;54;9085;416;499;7131;1102;1767
2012;SP;estadual;;3537107;0;0;0;9639;241;12;8941;678;381
2012;SP;estadual;;3537206;0;0;0;9125;727;148;8519;1002;478
2012;SP;estadual;;3537305;9887;9;23;891;797;294;7682;1432;886
2012;SP;estadual;;3537404;0;0;0;9482;408;11;9655;234;111
2012;SP;estadual;;3537503;0;0;0;9198;527;274;7726;1408;866
2012;SP;estadual;;3537602;8718;1282;0;9087;576;337;7879;1503;618
2012;SP;estadual;;3537701;0;0;0;9598;31;93;8577;586;837
2012;SP;estadual;;3537800;9831;0;169;9558;144;297;8829;432;739
2012;SP;estadual;;3544806;0;0;0;9452;288;259;8767;573;661
2012;SP;estadual;;3544905;0;0;0;9792;139;69;9397;254;349
2012;SP;estadual;;3545001;0;0;0;9411;316;272;7524;1197;128
2012;SP;estadual;;3545100;0;0;0;9373;448;179;8367;765;867
2012;SP;estadual;;3545209;9922;74;4;9716;268;16;935;455;195
2012;SP;estadual;;3545407;0;0;0;9586;126;288;9161;175;664
2012;SP;estadual;;3545308;9917;0;83;9605;171;224;8913;473;615
2012;SP;estadual;;3545605;0;0;0;9857;86;57;963;283;87
2012;SP;estadual;;3545704;0;0;0;9751;249;0;9605;395;0
2012;SP;estadual;;3545803;9854;141;5;9445;367;188;8284;935;781
2012;SP;estadual;;3500550;0;0;0;906;855;85;7479;2438;83
2012;SP;estadual;;3546108;0;0;0;1000;0;0;9677;0;323
2012;SP;estadual;;3546207;0;0;0;9811;113;75;8503;408;1088
2012;SP;estadual;;3546306;0;0;0;9216;601;183;8061;1036;903
2012;SP;estadual;;3546405;1000;0;0;9378;215;407;7817;81;1373
2012;SP;estadual;;3546504;0;0;0;9587;291;121;9036;723;241
2012;SP;estadual;;3546603;0;0;0;9806;49;146;8745;926;329
2012;SP;estadual;;3546801;0;0;0;9715;212;73;9162;602;236
2012;SP;estadual;;3546900;0;0;0;9233;767;0;7873;2127;0
2012;SP;estadual;;3547007;9462;323;215;9506;123;37;8942;144;913
2012;SP;estadual;;3547106;0;0;0;974;208;52;8701;974;325
2012;SP;estadual;;3547403;0;0;0;9907;93;0;940;20;40
2012;SP;estadual;;3547502;0;0;0;8753;774;473;8263;699;1038
2012;SP;estadual;;3547601;0;0;0;9688;224;88;7547;922;153
2012;SP;estadual;;3547205;1000;0;0;1000;0;0;1000;0;0
2012;SP;estadual;;3547700;0;0;0;8599;733;668;7652;1282;1066
2012;SP;estadual;;3547809;9772;184;44;8916;71;374;7486;1726;788
2012;SP;estadual;;3547908;0;0;0;9533;44;27;9508;492;0
2012;SP;estadual;;3548104;1000;0;0;9818;182;0;964;28;8
2012;SP;estadual;;3548302;0;0;0;9578;301;12;9593;407;0
2012;SP;estadual;;3548401;0;0;0;9926;0;74;9439;153;408
2012;SP;estadual;;3548500;8661;1063;276;8862;98;158;7847;1661;492
2012;SP;estadual;;3548609;0;0;0;9599;401;0;8114;1776;11
2012;SP;estadual;;3548708;0;0;0;8951;842;207;7391;2001;608
2012;SP;estadual;;3548807;0;0;0;9056;75;194;727;2172;558
2012;SP;estadual;;3548906;9905;71;24;944;402;158;8378;1137;485
2012;SP;estadual;;3549003;9935;65;0;9935;65;0;9882;118;0
2012;SP;estadual;;3549102;0;0;0;941;542;48;8495;1385;12
2012;SP;estadual;;3549201;0;0;0;9939;61;0;9426;328;246
2012;SP;estadual;;3549300;0;0;0;9813;187;0;1000;0;0
2012;SP;estadual;;3549409;9736;244;2;949;31;20;8357;1066;577
2012;SP;estadual;;3549508;0;0;0;8887;506;607;8455;419;1126
2012;SP;estadual;;3549904;9761;205;34;9159;62;221;7971;1483;546
2012;SP;estadual;;3549706;9908;92;0;9214;62;166;7679;1992;329
2012;SP;estadual;;3549805;9987;13;0;9406;459;135;8418;1144;438
2012;SP;estadual;;3550100;0;0;0;9321;519;159;8551;1025;425
2012;SP;estadual;;3550209;0;0;0;9604;264;132;8499;1046;455
2012;SP;estadual;;3550407;0;0;0;8074;1623;303;7165;2127;709
2012;SP;estadual;;3550506;0;0;0;9744;213;43;9034;343;623
2012;SP;estadual;;3550704;0;0;0;9825;175;0;8792;833;375
2012;SP;estadual;;3550803;0;0;0;9663;77;261;8977;77;946
2012;SP;estadual;;3550902;9956;0;44;8228;1534;238;7269;1971;76
2012;SP;estadual;;3551009;9639;346;15;8619;1084;297;7488;1757;755
2012;SP;estadual;;3551108;9206;794;0;9438;375;187;8602;699;699
2012;SP;estadual;;3551207;0;0;0;881;483;706;7453;1118;1429
2012;SP;estadual;;3551306;0;0;0;9871;129;0;9421;165;413
2012;SP;estadual;;3507159;0;0;0;954;332;128;7262;646;2091
2012;SP;estadual;;3509254;0;0;0;9237;473;29;8948;697;355
2012;SP;estadual;;3509452;0;0;0;7436;2564;0;7797;559;1643
2012;SP;estadual;;3515152;0;0;0;936;364;276;8188;817;995
2012;SP;estadual;;3519071;9583;403;14;939;379;231;8677;787;537
2012;SP;estadual;;3520442;0;0;0;9429;387;185;6136;1925;1939
2012;SP;estadual;;3522158;9856;144;0;9661;237;102;9256;207;537
2012;SP;estadual;;3522653;0;0;0;983;146;24;9561;263;175
2012;SP;estadual;;3527256;0;0;0;9457;543;0;9036;964;0
2012;SP;estadual;;3528858;0;0;0;9929;0;71;8989;899;112
2012;SP;estadual;;3529658;0;0;0;9593;163;244;8537;854;61
2012;SP;estadual;;3532843;0;0;0;1000;0;0;1000;0;0
2012;SP;estadual;;3536257;0;0;0;9739;174;87;9884;116;0
2012;SP;estadual;;3537156;0;0;0;1000;0;0;1000;0;0
2012;SP;estadual;;3540259;0;0;0;9593;407;0;9007;922;71
2012;SP;estadual;;3543253;0;0;0;9924;76;0;9812;188;0
2012;SP;estadual;;3545159;0;0;0;9579;155;266;8484;65;866
2012;SP;estadual;;3549250;0;0;0;955;45;0;8659;1341;0
2012;SP;estadual;;3549953;0;0;0;9067;748;185;8374;1196;43
2012;SP;estadual;;3552551;0;0;0;9855;145;0;9796;68;136
2012;SP;estadual;;3554656;0;0;0;8684;1316;0;8559;1441;0
2012;SP;estadual;;3557154;0;0;0;9563;25;188;8427;787;787
2012;SP;estadual;;3503356;1000;0;0;9672;246;82;980;20;0
2012;SP;estadual;;3507753;0;0;0;9648;352;0;9308;692;0
2012;SP;estadual;;3540853;0;0;0;9804;196;0;8873;704;423
2012;SP;estadual;;3541059;0;0;0;9688;208;104;9211;609;179
2012;SP;estadual;;3547650;9726;274;0;9804;196;0;980;20;0
2012;SP;estadual;;3556958;0;0;0;1000;0;0;9815;185;0
2012;SP;estadual;;3521150;0;0;0;8846;865;288;8068;795;1136
2012;SP;estadual;;3553658;0;0;0;9934;66;0;9429;286;286
2012;SP;estadual;;3515657;0;0;0;9891;109;0;9848;152;0
2012;SP;estadual;;3516853;0;0;0;8397;108;523;693;1316;1754
2012;SP;estadual;;3532157;0;0;0;9751;249;0;9669;199;132
2012;SP;estadual;;3532868;0;0;0;9692;308;0;8197;1311;492
2012;SP;estadual;;3534757;0;0;0;940;60;0;8856;1117;27
2012;SP;estadual;;3536570;0;0;0;9587;165;248;9474;132;395
2012;SP;estadual;;3543238;0;0;0;9528;157;315;8039;196;1765
2012;SP;estadual;;3507506;0;0;0;8769;804;427;7641;159;769
2012;SP;estadual;;3507605;1000;0;0;9183;571;246;7849;1409;742
2012;SP;estadual;;3507704;1000;0;0;9433;133;433;8556;444;100
2012;SP;estadual;;3507803;0;0;0;8357;571;1071;7669;676;1655
2012;SP;estadual;;3507902;0;0;0;9065;539;396;6685;1819;1495
2012;SP;estadual;;3508108;0;0;0;981;119;71;8704;324;972
2012;SP;estadual;;3508306;0;0;0;9196;298;506;8322;537;1141
2012;SP;estadual;;3508405;0;0;0;9356;384;26;8231;815;953
2012;SP;estadual;;3508504;0;0;0;8846;803;352;8523;943;534
2012;SP;estadual;;3508603;0;0;0;8644;1076;28;7622;1805;573
2012;SP;estadual;;3508702;9888;112;0;9595;332;73;8729;113;141
2012;SP;estadual;;3508801;981;19;0;9435;333;232;6825;2227;948
2012;SP;estadual;;3508900;0;0;0;9474;526;0;8821;611;568
2012;SP;estadual;;3509007;9825;175;0;9719;217;64;9236;633;132
2012;SP;estadual;;3509106;0;0;0;9381;383;236;8371;1176;452
2012;SP;estadual;;3509205;0;0;0;9212;655;134;8253;1224;523
2012;SP;estadual;;3509403;0;0;0;9381;22;399;872;464;815
2012;SP;estadual;;3509502;9737;205;59;9151;528;32;781;1259;931
2012;SP;estadual;;3509601;0;0;0;8947;725;329;801;1301;69
2012;SP;estadual;;3509809;0;0;0;9303;455;242;8889;196;915
2012;SP;estadual;;3509908;1000;0;0;9072;798;13;826;1441;299
2012;SP;estadual;;3510005;9779;221;0;9569;299;132;907;465;465
2012;SP;estadual;;3510203;0;0;0;9314;557;129;8684;1079;237
2012;SP;estadual;;3510401;0;0;0;880;661;54;8039;889;1072
2012;SP;estadual;;3510500;0;0;0;987;12;1;9246;569;185
2012;SP;estadual;;3510609;9842;109;5;9284;434;282;8167;1101;732
2012;SP;estadual;;3510708;1000;0;0;9202;61;188;8832;355;812
2012;SP;estadual;;3510807;9907;7;23;9411;265;324;8634;593;773
2012;SP;estadual;;3511003;0;0;0;9331;476;193;7644;1685;671
2012;SP;estadual;;3511102;0;0;0;9566;342;91;8912;861;227
2012;SP;estadual;;3511201;0;0;0;9517;305;178;8848;595;558
2012;SP;estadual;;3511409;0;0;0;9103;556;342;7631;1262;1108
2012;SP;estadual;;3511706;0;0;0;9043;899;58;803;1185;785
2012;SP;estadual;;3511904;0;0;0;9652;139;209;8667;456;877
2012;SP;estadual;;3512209;0;0;0;9551;179;269;8985;35;665
2012;SP;estadual;;3512308;9685;315;0;7884;741;1376;7579;121;121
2012;SP;estadual;;3512407;0;0;0;9206;542;252;8138;1283;579
2012;SP;estadual;;3512506;0;0;0;9898;68;34;8195;1073;732
2012;SP;estadual;;3512605;1000;0;0;9436;475;89;881;1143;48
2012;SP;estadual;;3512803;0;0;0;9285;442;273;8431;981;588
2012;SP;estadual;;3512902;0;0;0;9659;114;227;8675;683;643
2012;SP;estadual;;3513009;9725;22;55;900;656;344;7389;1791;82
2012;SP;estadual;;3513108;0;0;0;8283;1308;409;7225;1991;784
2012;SP;estadual;;3513306;1000;0;0;1000;0;0;1000;0;0
2012;SP;estadual;;3513405;0;0;0;8609;1053;337;8006;1558;436
2012;SP;estadual;;3513504;9458;443;10;8344;1545;111;7131;2499;37
2012;SP;estadual;;3513603;931;616;74;9306;437;257;7797;1316;887
2012;SP;estadual;;3513702;0;0;0;9247;137;616;7576;832;1592
2012;SP;estadual;;3513801;9809;155;35;9129;551;32;7882;127;848
2012;SP;estadual;;3513900;0;0;0;9534;321;146;9401;30;30
2012;SP;estadual;;3514007;981;19;0;9899;81;2;9682;0;318
2012;SP;estadual;;3514106;0;0;0;9309;381;31;8708;181;1111
2012;SP;estadual;;3514205;0;0;0;958;336;84;9438;449;112
2012;SP;estadual;;3514304;0;0;0;9722;93;185;8742;548;71
2012;SP;estadual;;3514403;0;0;0;9128;485;387;8219;995;786
2012;SP;estadual;;3514502;0;0;0;9045;219;736;8759;187;1054
2012;SP;estadual;;3514700;0;0;0;9877;0;123;908;52;40
2012;SP;estadual;;3514809;0;0;0;9621;356;22;8984;1016;0
2012;SP;estadual;;3514908;0;0;0;8725;772;503;7904;1082;1014
2012;SP;estadual;;3515004;9759;182;59;8926;82;254;7696;1612;692
2012;SP;estadual;;3515103;9919;64;18;9548;349;103;8386;1258;355
2012;SP;estadual;;3515301;0;0;0;9824;176;0;9339;579;83
2012;SP;estadual;;3522901;0;0;0;9023;351;626;7648;1253;1099
2012;SP;estadual;;3523008;0;0;0;9534;466;0;9172;828;0
2012;SP;estadual;;3523107;9574;376;5;8913;85;237;7655;1728;617
2012;SP;estadual;;3523206;0;0;0;9448;291;261;817;1146;684
2012;SP;estadual;;3523305;9078;922;0;9397;441;163;8057;1156;787
2012;SP;estadual;;3523503;0;0;0;9465;347;188;8425;734;841
2012;SP;estadual;;3523602;0;0;0;9311;391;298;772;112;116
2012;SP;estadual;;3523701;0;0;0;8944;607;449;7315;179;895
2012;SP;estadual;;3523800;1000;0;0;9975;25;0;1000;0;0
2012;SP;estadual;;3523909;0;0;0;883;94;23;8212;133;458
2012;SP;estadual;;3524006;0;0;0;9365;552;84;855;1042;408
2012;SP;estadual;;3524303;0;0;0;9316;42;264;8459;657;885
2012;SP;estadual;;3524402;9609;35;41;9306;546;149;8176;1407;417
2012;SP;estadual;;3524501;0;0;0;9722;25;28;9661;339;0
2012;SP;estadual;;3524600;0;0;0;9719;79;202;972;217;64
2012;SP;estadual;;3524808;0;0;0;9821;147;32;9576;245;179
2012;SP;estadual;;3525003;0;0;0;8885;627;488;8013;951;1036
2012;SP;estadual;;3525201;0;0;0;9408;515;77;8291;1412;298
2012;SP;estadual;;3525300;0;0;0;9365;344;291;8505;618;877
2012;SP;estadual;;3525607;0;0;0;941;406;185;8531;699;769
2012;SP;estadual;;3525706;9987;13;0;9477;198;325;7829;918;1253
2012;SP;estadual;;3525805;0;0;0;9913;87;0;9765;235;0
2012;SP;estadual;;3525904;0;0;0;9513;338;149;8343;1114;543
2012;SP;estadual;;3526001;0;0;0;9491;483;26;8571;1429;0
2012;SP;estadual;;3526100;0;0;0;9046;739;215;867;869;461
2012;SP;estadual;;3526209;9733;25;17;9303;346;35;8017;916;1067
2012;SP;estadual;;3526308;0;0;0;9235;536;23;9309;163;528
2012;SP;estadual;;3526407;0;0;0;7929;1716;355;7932;1442;626
2012;SP;estadual;;3526605;0;0;0;9467;533;0;6951;2131;918
2012;SP;estadual;;3526704;0;0;0;9432;308;26;8122;1027;85
2012;SP;estadual;;3526803;0;0;0;9458;34;201;9103;534;363
2012;SP;estadual;;3526902;9684;249;67;9288;434;279;8142;121;648
2012;SP;estadual;;3527108;9568;401;32;8868;867;265;6278;2903;819
2012;SP;estadual;;3527207;0;0;0;8475;944;581;7111;2119;771
2012;SP;estadual;;3527306;0;0;0;9279;595;127;8797;906;297
2012;SP;estadual;;3527405;0;0;0;8425;1575;0;6926;2815;259
2012;SP;estadual;;3527504;0;0;0;1000;0;0;9706;294;0
2012;SP;estadual;;3527702;0;0;0;9095;56;345;7811;1393;796
2012;SP;estadual;;3527801;0;0;0;9552;276;172;8906;729;365
2012;SP;estadual;;3527900;0;0;0;9556;333;111;8633;1079;288
2012;SP;estadual;;3528007;0;0;0;969;256;53;9441;503;56
2012;SP;estadual;;3528106;1000;0;0;9883;29;88;9182;112;706
2012;SP;estadual;;3528205;0;0;0;9856;144;0;9348;435;217
2012;SP;estadual;;3528304;0;0;0;9149;798;53;9608;392;0
2012;SP;estadual;;3528502;0;0;0;9635;246;119;8875;64;485
2012;SP;estadual;;3528601;0;0;0;9299;572;129;8616;796;588
2012;SP;estadual;;3528700;0;0;0;9847;153;0;8608;633;759
2012;SP;estadual;;3528809;0;0;0;9771;215;14;9632;251;116
2012;SP;estadual;;3528908;0;0;0;9368;316;316;7727;1364;909
2012;SP;estadual;;3529005;9919;81;0;9501;347;152;897;637;393
2012;SP;estadual;;3529104;0;0;0;9302;62;78;9794;206;0
2012;SP;estadual;;3529203;0;0;0;9075;834;91;8243;1287;47
2012;SP;estadual;;3529302;9893;104;3;9402;459;138;8499;784;717
2012;SP;estadual;;3529401;9814;145;4;9107;69;202;8147;1336;517
2012;SP;estadual;;3529500;0;0;0;1000;0;0;8201;1005;794
2012;SP;estadual;;3529609;0;0;0;9862;138;0;904;847;113
2012;SP;estadual;;3529807;0;0;0;9705;186;109;8446;1011;543
2012;SP;estadual;;3530003;0;0;0;9861;139;0;9224;776;0
2012;SP;estadual;;3529906;9091;909;0;8858;891;251;8323;1234;444
2012;SP;estadual;;3530102;0;0;0;9651;252;97;9511;317;173
2012;SP;estadual;;3530201;9808;192;0;9746;236;18;9096;803;102
2012;SP;estadual;;3530300;0;0;0;9434;318;249;8743;873;385
2012;SP;estadual;;3537909;0;0;0;9612;17;218;8853;457;69
2012;SP;estadual;;3538006;9547;432;21;9141;539;32;790;135;75
2012;SP;estadual;;3538105;0;0;0;9008;763;229;8799;809;392
2012;SP;estadual;;3515186;9504;496;0;9071;653;276;7899;1524;577
2012;SP;estadual;;3538303;0;0;0;9451;495;55;9431;325;244
2012;SP;estadual;;3538501;0;0;0;9194;493;313;8518;1002;48
2012;SP;estadual;;3538600;0;0;0;9418;40;182;8389;69;921
2012;SP;estadual;;3538709;9772;204;24;9241;449;31;8323;905;772
2012;SP;estadual;;3539301;0;0;0;9045;639;316;7088;1692;122
2012;SP;estadual;;3538808;1000;0;0;9397;357;246;8541;819;639
2012;SP;estadual;;3538907;0;0;0;9776;28;196;9476;85;439
2012;SP;estadual;;3539004;0;0;0;9757;133;111;9565;29;145
2012;SP;estadual;;3539202;0;0;0;9326;401;274;8446;941;613
2012;SP;estadual;;3539400;0;0;0;9859;78;63;8853;48;667
2012;SP;estadual;;3539509;0;0;0;9304;53;166;8296;998;706
2012;SP;estadual;;3539608;0;0;0;9778;32;19;9536;331;132
2012;SP;estadual;;3539707;0;0;0;9746;203;51;9587;413;0
2012;SP;estadual;;3539806;9636;364;0;8943;853;204;7756;1679;565
2012;SP;estadual;;3539905;1000;0;0;9905;63;32;9574;53;372
2012;SP;estadual;;3540002;0;0;0;959;196;214;8905;879;216
2012;SP;estadual;;3540101;0;0;0;9516;269;215;9023;451;526
2012;SP;estadual;;3540200;9679;321;0;9497;419;84;8435;816;749
2012;SP;estadual;;3540309;0;0;0;9574;142;284;8791;44;769
2012;SP;estadual;;3540408;0;0;0;9424;576;0;879;121;0
2012;SP;estadual;;3540507;0;0;0;9177;591;232;8433;69;878
2012;SP;estadual;;3540606;0;0;0;9135;692;173;8251;1054;695
2012;SP;estadual;;3540705;0;0;0;7737;1324;939;6434;210;1466
2012;SP;estadual;;3541000;1000;0;0;8883;931;187;7999;1536;464
2012;SP;estadual;;3541109;9543;411;46;9558;201;241;850;375;1125
2012;SP;estadual;;3541307;9882;118;0;9795;192;13;8337;1463;199
2012;SP;estadual;;3541406;0;0;0;8822;791;387;783;1443;727
2012;SP;estadual;;3541505;0;0;0;9196;594;21;8151;1001;848
2012;SP;estadual;;3541604;9352;604;44;9157;567;276;7182;1944;874
2012;SP;estadual;;3541703;0;0;0;9259;166;575;8237;626;1137
2012;SP;estadual;;3541802;0;0;0;9821;0;179;9359;0;641
2012;SP;estadual;;3541901;0;0;0;8439;1561;0;6977;3023;0
2012;SP;estadual;;3542008;0;0;0;9725;11;165;9094;669;236
2012;SP;estadual;;3542107;0;0;0;9735;248;17;8016;885;1099
2012;SP;estadual;;3542206;1000;0;0;9826;131;44;8711;588;701
2012;SP;estadual;;3542305;0;0;0;8673;216;1111;7347;561;2092
2012;SP;estadual;;3542404;0;0;0;9827;115;58;8644;948;408
2012;SP;estadual;;3542503;0;0;0;9612;129;259;9091;341;568
2012;SP;estadual;;3542602;0;0;0;9652;207;141;9029;657;314
2012;SP;estadual;;3542800;992;8;0;9283;423;293;9083;459;459
2012;SP;estadual;;3542909;0;0;0;9458;296;246;7983;1323;694
2012;SP;estadual;;3543006;0;0;0;9459;398;143;8859;554;587
2012;SP;estadual;;3543204;0;0;0;9094;615;291;8693;704;603
2012;SP;estadual;;3543303;9848;133;2;9518;396;86;810;1306;594
2012;SP;estadual;;3543402;9561;346;93;8665;853;482;741;1581;1009
2012;SP;estadual;;3543501;9808;192;0;9159;187;654;8097;742;1161
2012;SP;estadual;;3543600;0;0;0;959;187;224;9514;278;208
2012;SP;estadual;;3543709;0;0;0;9599;328;73;9387;372;241
2012;SP;estadual;;3543808;9797;18;23;9823;79;98;9211;33;757
2012;SP;estadual;;3543907;9781;219;0;9256;514;229;7923;1264;813
2012;SP;estadual;;3544004;0;0;0;9347;373;28;8793;594;613
2012;SP;estadual;;3544103;9745;204;51;9018;655;327;7814;1364;822
2012;SP;estadual;;3544202;0;0;0;935;567;83;7624;611;1765
2012;SP;estadual;;3544400;0;0;0;9876;124;0;8871;323;806
2012;SP;estadual;;3544509;0;0;0;9538;289;173;9322;593;85
2012;SP;estadual;;3544608;0;0;0;9273;173;554;8933;449;618
2012;SP;estadual;;3544707;0;0;0;9763;118;118;8491;566;943
2012;SP;estadual;;3551405;0;0;0;9075;657;269;8534;591;875
2012;SP;estadual;;3551603;9807;175;18;958;30;12;8709;611;679
2012;SP;estadual;;3551504;0;0;0;9004;734;262;7439;1561;100
2012;SP;estadual;;3551702;0;0;0;9543;328;129;8633;865;502
2012;SP;estadual;;3551801;1000;0;0;9284;481;235;9097;625;278
2012;SP;estadual;;3552007;0;0;0;8776;839;385;8782;897;321
2012;SP;estadual;;3552106;9803;141;56;9354;294;353;8703;514;784
2012;SP;estadual;;3552205;9808;152;39;9244;574;183;8364;1254;382
2012;SP;estadual;;3552403;9737;249;14;9452;403;145;8757;814;429
2012;SP;estadual;;3552502;9828;139;33;9399;392;209;8286;1152;562
2012;SP;estadual;;3552601;0;0;0;9593;362;45;960;343;57
2012;SP;estadual;;3552700;9815;185;0;9697;196;107;8548;607;846
2012;SP;estadual;;3552809;9789;163;49;9214;557;229;7925;1405;67
2012;SP;estadual;;3552908;0;0;0;9312;418;27;8524;369;1107
2012;SP;estadual;;3553005;0;0;0;9944;42;14;9213;76;711
2012;SP;estadual;;3553104;0;0;0;992;8;0;9712;165;123
2012;SP;estadual;;3553203;0;0;0;9821;36;143;9551;256;192
2012;SP;estadual;;3553302;0;0;0;9176;483;34;7724;2054;221
2012;SP;estadual;;3553401;0;0;0;9582;17;248;750;1757;743
2012;SP;estadual;;3553500;0;0;0;9346;378;276;8448;887;665
2012;SP;estadual;;3553609;0;0;0;9007;795;199;8386;122;394
2012;SP;estadual;;3553708;0;0;0;9464;378;158;8702;986;312
2012;SP;estadual;;3553807;1000;0;0;9479;394;127;8302;1141;557
2012;SP;estadual;;3554003;0;0;0;9094;697;21;8483;1142;375
2012;SP;estadual;;3554102;0;0;0;8994;604;402;8305;1098;597
2012;SP;estadual;;3554201;0;0;0;9655;251;94;8471;744;785
2012;SP;estadual;;3554300;9688;313;0;9086;37;544;802;971;1009
2012;SP;estadual;;3554607;0;0;0;9198;494;309;900;50;50
2012;SP;estadual;;3554706;9923;77;0;9596;24;38;884;31;1129
2012;SP;estadual;;3554805;0;0;0;9388;204;408;8031;701;1268
2012;SP;estadual;;3554904;0;0;0;9437;364;199;9122;634;244
2012;SP;estadual;;3555000;987;13;0;900;529;471;7909;807;1284
2012;SP;estadual;;3555208;0;0;0;9681;213;106;9688;156;156
2012;SP;estadual;;3555307;0;0;0;9815;185;0;8929;536;536
2012;SP;estadual;;3555406;8958;1042;0;9413;506;81;8754;1097;149
2012;SP;estadual;;3555505;0;0;0;9823;177;0;9846;154;0
2012;SP;estadual;;3555703;1000;0;0;1000;0;0;9623;0;377
2012;SP;estadual;;3555802;9873;102;25;9677;249;75;903;803;167
2012;SP;estadual;;3555901;9855;145;0;8649;631;721;6761;2113;1127
2012;SP;estadual;;3556206;0;0;0;9532;248;22;8749;654;597
2012;SP;estadual;;3556107;0;0;0;9731;206;63;9871;103;26
2012;SP;estadual;;3556305;0;0;0;9237;262;502;7945;685;137
2012;SP;estadual;;3556404;9275;362;362;8961;596;443;8032;1136;832
2012;SP;estadual;;3556503;0;0;0;9381;444;175;7966;1311;724
2012;SP;estadual;;3556602;0;0;0;973;144;126;9304;522;174
2012;SP;estadual;;3556701;0;0;0;8983;466;551;8369;837;793
2012;SP;estadual;;3556800;0;0;0;8815;418;767;7778;663;1559
2012;SP;estadual;;3556909;0;0;0;959;191;219;9386;526;88
2012;SP;estadual;;3557006;0;0;0;9385;302;313;8629;72;651
2012;SP;estadual;;3557105;0;0;0;9202;544;254;7879;138;741
2012;SP;estadual;;3557204;0;0;0;957;69;361;8385;443;1172
2012;SP;estadual;;3556453;0;0;0;9349;459;192;8665;89;445
2012;SP;estadual;;3513850;9846;154;0;957;43;0;820;180;0
2012;SP;estadual;;3514957;0;0;0;9704;296;0;9167;833;0
2012;SP;estadual;;3515194;0;0;0;9497;503;0;9521;426;53
2012;SP;estadual;;3515350;0;0;0;9831;98;7;981;114;76
2012;SP;estadual;;3544251;9914;86;0;9811;136;53;9374;518;108
2012;SP;estadual;;3553955;0;0;0;9085;486;429;7898;108;1023
2012;SP;estadual;;3500758;0;0;0;9429;234;338;9073;618;309
2012;SP;estadual;;3503950;9867;133;0;1000;0;0;9672;328;0
2012;SP;estadual;;3505351;0;0;0;9244;651;105;8736;1155;108
2012;SP;estadual;;3506359;0;0;0;9108;74;152;8664;901;435
2012;SP;;;3501152;;;;;;;9363;637;0
2012;SP;;;3532827;;;;;;;9648;352;0
2012;SP;;;3552304;;;;;;;8424;1576;0
