ano;sigla_uf;rede;diretoria;id_municipio;id_escola;id_escola_sp;codigo_tipo_escola;prop_aprovados_anos_inciais_ef;prop_reprovados_anos_iniciais_ef;prop_abandono_anos_iniciais_ef;prop_aprovados_anos_finais_ef;prop_reprovados_anos_finais_ef;prop_abandono_anos_finais_ef;prop_aprovados_em;prop_reprovados_em;prop_abandono_em
2011;SP;estadual;CENTRO;3550308;35000498;498;;0;0;0;0;0;0;53.28467178;24.81751823;21.89780998
2011;SP;estadual;CENTRO;3550308;35001454;1454;;0;0;0;0;0;0;55.50935364;24.32432365;20.1663208
2011;SP;estadual;CENTRO;3550308;35000322;322;;0;0;0;0;0;0;90.50847626;8.135593414;1.355932236
2011;SP;estadual;CENTRO;3550308;35000516;516;;99.14530182;0.854700863;0;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35922250;922250;;95.44159698;0.284900278;4.273504257;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000917;917;;0;0;0;0;0;0;75.11961365;16.26794243;8.612440109
2011;SP;estadual;CENTRO;3550308;35003633;3633;;98.94179535;1.058201075;0;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000656;656;;97.77777863;0;2.222222328;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000681;681;;99.35064697;0;0.649350643;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000760;760;;0;0;0;0;0;0;78.70503235;20.86330986;0.431654662
2011;SP;estadual;CENTRO;3550308;35000848;848;;0;0;0;0;0;0;92.45939636;7.540603161;0
2011;SP;estadual;CENTRO;3550308;35000383;383;;0;0;0;0;0;0;66.22864532;19.84231186;13.92904091
2011;SP;estadual;CENTRO;3550308;35000668;668;;0;0;0;0;0;0;96.29629517;3.703703642;0
2011;SP;estadual;CENTRO;3550308;35001478;1478;;96.29629517;0;3.703703642;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35001363;1363;;0;0;0;0;0;0;73.29402161;23.42038727;3.285593987
2011;SP;estadual;CENTRO;3550308;35000358;358;;99.63504028;0;0.364963502;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000784;784;;99.55156708;0;0.448430479;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35001570;1570;;96.14147949;3.53697753;0.321543396;0;0;0;74.29244995;13.679245;12.02830219
2011;SP;estadual;CENTRO;3550308;35003451;3451;;0;0;0;0;0;0;65.57060242;20.50290108;13.92649937
2011;SP;estadual;CENTRO;3550308;35037758;37758;;98.28178406;1.718213081;0;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35001521;1521;;90;8.125;1.875;0;0;0;68.97959137;29.38775444;1.632653117
2011;SP;estadual;CENTRO;3550308;35003712;3712;;95.25065613;2.374670267;2.374670267;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35001659;1659;;0;0;0;0;0;0;68.89579773;15.70762062;15.39657879
2011;SP;estadual;CENTRO;3550308;35000334;334;;0;0;0;0;0;0;80.68027496;16.59863853;2.721088409
2011;SP;estadual;CENTRO;3550308;35000723;723;;0;0;0;0;0;0;70.56451416;21.47177505;7.963709831
2011;SP;estadual;CENTRO;3550308;35001405;1405;;96.75;1;2.25;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35037746;37746;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000930;930;;0;0;0;0;0;0;68.1818161;25.20661163;6.611570358
2011;SP;estadual;CENTRO;3550308;35003448;3448;;99.57627106;0.423728824;0;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35003530;3530;;0;0;0;0;0;0;49.75288391;41.02141571;9.225700378
2011;SP;estadual;CENTRO;3550308;35000966;966;;0;0;0;0;0;0;88.04960632;6.087936878;5.862457752
2011;SP;estadual;CENTRO;3550308;35003475;3475;;0;0;0;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000942;942;;0;0;0;0;0;0;82.96703339;16.48351669;0.549450576
2011;SP;estadual;CENTRO;3550308;35000449;449;;99.21875;0;0.78125;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000528;528;;0;0;0;0;0;0;72.44094849;9.711286545;17.84776878
2011;SP;estadual;CENTRO;3550308;35000899;899;;98.17351532;1.826483965;0;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000985;985;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000309;309;;97.69230652;0.769230783;1.538461566;0;0;0;83.43283844;10.44776154;6.119402885
2011;SP;estadual;CENTRO;3550308;35000310;310;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000541;541;;98.14241791;0.928792596;0.928792596;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35001120;1120;;98.79879761;0.9009009;0.3003003;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000504;504;;99.32279968;0.677200913;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35918748;918748;;98.25073242;1.749271154;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001193;1193;;99.42857361;0.571428597;0;0;0;0;93.59999847;6;0.400000006
2011;SP;estadual;NORTE 2;3550308;35001200;1200;;99.62963104;0.370370358;0;0;0;0;0;0;0
