ano;sigla_uf;rede;diretoria;id_municipio;id_escola;id_escola_sp;codigo_tipo_escola;prop_aprovados_anos_inciais_ef;prop_reprovados_anos_iniciais_ef;prop_abandono_anos_iniciais_ef;prop_aprovados_anos_finais_ef;prop_reprovados_anos_finais_ef;prop_abandono_anos_finais_ef;prop_aprovados_em;prop_reprovados_em;prop_abandono_em
2011;SP;estadual;NORTE 2;3550308;35916729;916729;;0;0;0;0;0;0;8956742859;9923664093;508905828
2011;SP;estadual;NORTE 2;3550308;35904272;904272;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35048604;48604;;100;0;0;0;0;0;9868421173;657894731;657894731
2011;SP;estadual;NORTE 2;3550308;35000735;735;;0;0;0;0;0;0;9383408356;6165919304;0
2011;SP;estadual;NORTE 2;3550308;35001302;1302;;0;0;0;0;0;0;7916666412;1805555534;2777777672
2011;SP;estadual;NORTE 2;3550308;35001338;1338;;9863013458;1095890403;273972601;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001326;1326;;0;0;0;0;0;0;8988549805;8015267372;2099236727
2011;SP;estadual;NORTE 2;3550308;35037734;37734;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001351;1351;;996721344;0;327868849;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35000772;772;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35000693;693;;9953051758;469483554;0;0;0;0;9269841003;7301587105;0
2011;SP;estadual;NORTE 2;3550308;35039226;39226;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35269360;269360;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001089;1089;;100;0;0;0;0;0;8947368622;1052631569;0
2011;SP;estadual;NORTE 2;3550308;35001090;1090;;9980619812;193798453;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35037795;37795;;0;0;0;0;0;0;6486486816;3513513565;0
2011;SP;estadual;NORTE 2;3550308;35001296;1296;;0;0;0;0;0;0;9700598907;2694610834;299401194
2011;SP;estadual;NORTE 2;3550308;35037761;37761;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35037783;37783;;0;0;0;0;0;0;8892507935;1107491875;0
2011;SP;estadual;NORTE 2;3550308;35048616;48616;;0;0;0;0;0;0;9649595642;3504043102;0
2011;SP;estadual;NORTE 2;3550308;35001348;1348;;995983963;401606411;0;0;0;0;9659442902;1238390088;2167182684
2011;SP;estadual;NORTE 2;3550308;35269372;269372;;9980805969;0;191938579;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001004;1004;;0;0;0;0;0;0;5552884674;2127403831;2319711494
2011;SP;estadual;NORTE 2;3550308;35001036;1036;;0;0;0;0;0;0;8188153076;1811846733;0
